06/03/2014,307163,PLANT 1 - UNIT 145 - GROUNDWATER REMEDIATION / WELLS,P1 N ? Sumps/Wells/Trenches (clean truck),OILY WATER,PLANT 1 - VAC PAD,YES,VAC PAD,NO,NO,10,420,99%,99.0%,1.,1.69,All Groundwater,NO,"1,573",<0.01,1%,0.78,"5,350.",Remediation Oil,YES,12,0.07,YES,1.59,43.55,<0.001,<0.001,-,
06/04/2014,307163,PLANT 1 - UNIT 145 - GROUNDWATER REMEDIATION / WELLS,P1 N - Monitoring Trenches North of Pond/Swale,OILY WATER,PLANT 1 - VAC PAD,YES,VAC PAD,NO,NO,30,"1,260",99%,99.0%,1.,1.69,All Groundwater,NO,"4,718",<0.01,1%,0.78,"5,350.",Remediation Oil,YES,37,0.2,YES,4.76,43.55,<0.001,<0.001,-,
06/04/2014,307163,PLANT 1 - UNIT 145 - GROUNDWATER REMEDIATION / WELLS,P1 N ? Sumps/Wells/Trenches (clean truck),OILY WATER,PLANT 1 - VAC PAD,YES,VAC PAD,NO,NO,15,630,99%,99.0%,1.,1.69,All Groundwater,NO,"2,359",<0.01,1%,0.78,"5,350.",Remediation Oil,YES,19,0.1,YES,2.38,43.55,<0.001,<0.001,-,
06/05/2014,307163,PLANT 1 - UNIT 145 - GROUNDWATER REMEDIATION / WELLS,P1 N - Monitoring Trenches North of Pond/Swale,OILY WATER,PLANT 1 - VAC PAD,YES,VAC PAD,NO,NO,25,"1,050",99%,99.0%,1.,1.69,All Groundwater,NO,"3,932",<0.01,1%,0.78,"5,350.",Remediation Oil,YES,31,0.17,YES,3.96,43.55,<0.001,<0.001,-,
06/05/2014,307163,PLANT 1 - UNIT 145 - GROUNDWATER REMEDIATION / WELLS,P1 N ? Sumps/Wells/Trenches (clean truck),OILY WATER,PLANT 1 - VAC PAD,YES,VAC PAD,NO,NO,5,210,99%,99.0%,1.,1.69,All Groundwater,NO,786,<0.01,1%,0.78,"5,350.",Remediation Oil,YES,6,0.03,YES,0.79,43.55,<0.001,<0.001,-,
06/06/2014,307163,PLANT 1 - UNIT 145 - GROUNDWATER REMEDIATION / WELLS,PLANT 1 - SURGE BASIN SUMP,OILY WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,45,"1,890",99%,99.0%,1.,1.69,All Groundwater,NO,"7,077",0.01,1%,0.78,"5,350.",Remediation Oil,NO,56,0.3,YES,7.13,43.50,<0.001,<0.001,<0.001,
06/06/2014,307163,PLANT 1 - UNIT 145 - GROUNDWATER REMEDIATION / WELLS,PLANT 1 - SURGE BASIN,SLUDGE,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,15,630,99%,99.0%,1.,0.42,Sludge,NO,"2,359",<0.01,1%,0.96,42.,Sludge,NO,23,<0.01,YES,2.38,0.82,<0.001,<0.001,<0.001,
06/09/2014,307163,PLANT 1 - UNIT 145 - GROUNDWATER REMEDIATION / WELLS,P1 N - Monitoring Trenches North of Pond/Swale,OILY WATER,PLANT 1 - VAC PAD,YES,VAC PAD,NO,NO,50,"2,100",99%,99.0%,1.,1.69,All Groundwater,NO,"7,863",0.01,1%,0.78,"5,350.",Remediation Oil,YES,62,0.33,YES,7.93,43.55,<0.001,<0.001,-,
06/09/2014,307163,PLANT 1 - UNIT 145 - GROUNDWATER REMEDIATION / WELLS,P1 N ? Sumps/Wells/Trenches (clean truck),OILY WATER,PLANT 1 - VAC PAD,YES,VAC PAD,NO,NO,5,210,99%,99.0%,1.,1.69,All Groundwater,NO,786,<0.01,1%,0.78,"5,350.",Remediation Oil,YES,6,0.03,YES,0.79,43.55,<0.001,<0.001,-,
06/10/2014,307163,PLANT 1 - UNIT 145 - GROUNDWATER REMEDIATION / WELLS,P1 N - Monitoring Trenches North of Pond/Swale,OILY WATER,PLANT 1 - VAC PAD,YES,VAC PAD,NO,NO,55,"2,310",99%,99.0%,1.,1.69,All Groundwater,NO,"8,650",0.01,1%,0.78,"5,350.",Remediation Oil,YES,68,0.37,YES,8.72,43.55,<0.001,<0.001,-,
06/10/2014,307163,PLANT 1 - UNIT 145 - GROUNDWATER REMEDIATION / WELLS,P1 N ? Sumps/Wells/Trenches (clean truck),OILY WATER,PLANT 1 - VAC PAD,YES,VAC PAD,NO,NO,5,210,99%,99.0%,1.,1.69,All Groundwater,NO,786,<0.01,1%,0.78,"5,350.",Remediation Oil,YES,6,0.03,YES,0.79,43.55,<0.001,<0.001,-,
06/11/2014,307163,PLANT 1 - UNIT 145 - GROUNDWATER REMEDIATION / WELLS,P1 N - Monitoring Trenches North of Pond/Swale,OILY WATER,PLANT 1 - VAC PAD,YES,VAC PAD,NO,NO,30,"1,260",99%,99.0%,1.,1.69,All Groundwater,NO,"4,718",<0.01,1%,0.78,"5,350.",Remediation Oil,YES,37,0.2,YES,4.76,43.55,<0.001,<0.001,-,
06/11/2014,307163,PLANT 1 - UNIT 145 - GROUNDWATER REMEDIATION / WELLS,P1 N ? Sumps/Wells/Trenches (clean truck),OILY WATER,PLANT 1 - VAC PAD,YES,VAC PAD,NO,NO,5,210,99%,99.0%,1.,1.69,All Groundwater,NO,786,<0.01,1%,0.78,"5,350.",Remediation Oil,YES,6,0.03,YES,0.79,43.55,<0.001,<0.001,-,
06/12/2014,307163,PLANT 1 - UNIT 145 - GROUNDWATER REMEDIATION / WELLS,P1 N - Monitoring Trenches North of Pond/Swale,OILY WATER,PLANT 1 - VAC PAD,YES,VAC PAD,NO,NO,30,"1,260",99%,99.0%,1.,1.69,All Groundwater,NO,"4,718",<0.01,1%,0.78,"5,350.",Remediation Oil,YES,37,0.2,YES,4.76,43.55,<0.001,<0.001,-,
06/12/2014,307163,PLANT 1 - UNIT 145 - GROUNDWATER REMEDIATION / WELLS,P1 N ? Sumps/Wells/Trenches (clean truck),OILY WATER,PLANT 1 - VAC PAD,YES,VAC PAD,NO,NO,5,210,99%,99.0%,1.,1.69,All Groundwater,NO,786,<0.01,1%,0.78,"5,350.",Remediation Oil,YES,6,0.03,YES,0.79,43.55,<0.001,<0.001,-,
06/12/2014,307163,PLANT 1 - UNIT 145 - GROUNDWATER REMEDIATION / WELLS,"GWTS Tanks 6, 7, 8, 9, 13, 14, 15",GASOLINE AND WATER,PLANT 1 - CENTRIFUGE MIX TANKS,NO,TO,NO,YES,18,756,70-90%,90.0%,1.,1.57,All Groundwater,YES,"2,573",<0.01,10%,0.78,"5,350.",Remediation Oil,NO,223,1.19,YES,2.8,428.13,<0.001,<0.001,<0.001,
06/13/2014,307163,PLANT 1 - UNIT 145 - GROUNDWATER REMEDIATION / WELLS,P1 N - Monitoring Trenches North of Pond/Swale,OILY WATER,PLANT 1 - VAC PAD,YES,VAC PAD,NO,NO,35,"1,470",99%,99.0%,1.,1.69,All Groundwater,NO,"5,504",<0.01,1%,0.78,"5,350.",Remediation Oil,YES,43,0.23,YES,5.55,43.55,<0.001,<0.001,-,
06/13/2014,307163,PLANT 1 - UNIT 145 - GROUNDWATER REMEDIATION / WELLS,P1 N ? Sumps/Wells/Trenches (clean truck),OILY WATER,PLANT 1 - VAC PAD,YES,VAC PAD,NO,NO,6,252,99%,99.0%,1.,1.69,All Groundwater,NO,944,<0.01,1%,0.78,"5,350.",Remediation Oil,YES,7,0.04,YES,0.95,43.55,<0.001,<0.001,-,
06/16/2014,307163,PLANT 1 - UNIT 145 - GROUNDWATER REMEDIATION / WELLS,P1 N - Monitoring Trenches North of Pond/Swale,OILY WATER,PLANT 1 - VAC PAD,YES,VAC PAD,NO,NO,20,840,99%,99.0%,1.,1.69,All Groundwater,NO,"3,145",<0.01,1%,0.78,"5,350.",Remediation Oil,YES,25,0.13,YES,3.17,43.55,<0.001,<0.001,-,
06/16/2014,307163,PLANT 1 - UNIT 145 - GROUNDWATER REMEDIATION / WELLS,P1 N ? Sumps/Wells/Trenches (clean truck),OILY WATER,PLANT 1 - VAC PAD,YES,VAC PAD,NO,NO,5,210,99%,99.0%,1.,1.69,All Groundwater,NO,786,<0.01,1%,0.78,"5,350.",Remediation Oil,YES,6,0.03,YES,0.79,43.55,<0.001,<0.001,-,
06/17/2014,307163,PLANT 1 - UNIT 145 - GROUNDWATER REMEDIATION / WELLS,P1 N - Monitoring Trenches North of Pond/Swale,OILY WATER,PLANT 1 - VAC PAD,YES,VAC PAD,NO,NO,20,840,99%,99.0%,1.,1.69,All Groundwater,NO,"3,145",<0.01,1%,0.78,"5,350.",Remediation Oil,YES,25,0.13,YES,3.17,43.55,<0.001,<0.001,-,
06/17/2014,307163,PLANT 1 - UNIT 145 - GROUNDWATER REMEDIATION / WELLS,P1 N ? Sumps/Wells/Trenches (clean truck),OILY WATER,PLANT 1 - VAC PAD,YES,VAC PAD,NO,NO,5,210,99%,99.0%,1.,1.69,All Groundwater,NO,786,<0.01,1%,0.78,"5,350.",Remediation Oil,YES,6,0.03,YES,0.79,43.55,<0.001,<0.001,-,
06/18/2014,307163,PLANT 1 - UNIT 145 - GROUNDWATER REMEDIATION / WELLS,P1 N - Monitoring Trenches North of Pond/Swale,OILY WATER,PLANT 1 - VAC PAD,YES,VAC PAD,NO,NO,15,630,99%,99.0%,1.,1.69,All Groundwater,NO,"2,359",<0.01,1%,0.78,"5,350.",Remediation Oil,YES,19,0.1,YES,2.38,43.55,<0.001,<0.001,-,
06/18/2014,307163,PLANT 1 - UNIT 145 - GROUNDWATER REMEDIATION / WELLS,P1 N ? Sumps/Wells/Trenches (clean truck),OILY WATER,PLANT 1 - VAC PAD,YES,VAC PAD,NO,NO,4,168,99%,99.0%,1.,1.69,All Groundwater,NO,629,<0.01,1%,0.78,"5,350.",Remediation Oil,YES,5,0.03,YES,0.63,43.55,<0.001,<0.001,-,
06/20/2014,307163,PLANT 1 - UNIT 145 - GROUNDWATER REMEDIATION / WELLS,P1 N - Monitoring Trenches North of Pond/Swale,OILY WATER,PLANT 1 - VAC PAD,YES,VAC PAD,NO,NO,15,630,99%,99.0%,1.,1.69,All Groundwater,NO,"2,359",<0.01,1%,0.78,"5,350.",Remediation Oil,YES,19,0.1,YES,2.38,43.55,<0.001,<0.001,-,
06/20/2014,307163,PLANT 1 - UNIT 145 - GROUNDWATER REMEDIATION / WELLS,P1 N ? Sumps/Wells/Trenches (clean truck),OILY WATER,PLANT 1 - VAC PAD,YES,VAC PAD,NO,NO,5,210,99%,99.0%,1.,1.69,All Groundwater,NO,786,<0.01,1%,0.78,"5,350.",Remediation Oil,YES,6,0.03,YES,0.79,43.55,<0.001,<0.001,-,
06/23/2014,307163,PLANT 1 - UNIT 145 - GROUNDWATER REMEDIATION / WELLS,P1 N - Monitoring Trenches North of Pond/Swale,OILY WATER,PLANT 1 - VAC PAD,YES,VAC PAD,NO,NO,30,"1,260",99%,99.0%,1.,1.69,All Groundwater,NO,"4,718",<0.01,1%,0.78,"5,350.",Remediation Oil,YES,37,0.2,YES,4.76,43.55,<0.001,<0.001,-,
06/23/2014,307163,PLANT 1 - UNIT 145 - GROUNDWATER REMEDIATION / WELLS,P1 N ? Sumps/Wells/Trenches (clean truck),OILY WATER,PLANT 1 - VAC PAD,YES,VAC PAD,NO,NO,8,336,99%,99.0%,1.,1.69,All Groundwater,NO,"1,258",<0.01,1%,0.78,"5,350.",Remediation Oil,YES,10,0.05,YES,1.27,43.55,<0.001,<0.001,-,
06/25/2014,307163,PLANT 1 - UNIT 145 - GROUNDWATER REMEDIATION / WELLS,P1 N - Monitoring Trenches North of Pond/Swale,OILY WATER,PLANT 1 - VAC PAD,YES,VAC PAD,NO,NO,45,"1,890",99%,99.0%,1.,1.69,All Groundwater,NO,"7,077",0.01,1%,0.78,"5,350.",Remediation Oil,YES,56,0.3,YES,7.13,43.55,<0.001,<0.001,-,
06/25/2014,307163,PLANT 1 - UNIT 145 - GROUNDWATER REMEDIATION / WELLS,P1 N ? Sumps/Wells/Trenches (clean truck),OILY WATER,PLANT 1 - VAC PAD,YES,VAC PAD,NO,NO,7,294,99%,99.0%,1.,1.69,All Groundwater,NO,"1,101",<0.01,1%,0.78,"5,350.",Remediation Oil,YES,9,0.05,YES,1.11,43.55,<0.001,<0.001,-,
06/25/2014,307163,PLANT 1 - UNIT 145 - GROUNDWATER REMEDIATION / WELLS,PLANT 1 - SURGE BASIN,SLUDGE AND WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,30,"1,260",99%,60.0%,1.,0.42,Sludge,NO,"2,859",<0.01,40%,0.96,42.,Sludge,NO,"1,830",0.08,YES,4.69,16.65,<0.001,<0.001,<0.001,
06/25/2014,307163,PLANT 1 - UNIT 145 - GROUNDWATER REMEDIATION / WELLS,PLANT 1 - SURGE BASIN SUMP,OILY WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,40,"1,680",99%,99.0%,1.,1.69,All Groundwater,NO,"6,291",0.01,1%,0.78,"5,350.",Remediation Oil,NO,50,0.27,YES,6.34,43.50,<0.001,<0.001,<0.001,
06/27/2014,307163,PLANT 1 - UNIT 145 - GROUNDWATER REMEDIATION / WELLS,P1 N - Monitoring Trenches North of Pond/Swale,OILY WATER,PLANT 1 - VAC PAD,YES,VAC PAD,NO,NO,20,840,99%,99.0%,1.,1.69,All Groundwater,NO,"3,145",<0.01,1%,0.78,"5,350.",Remediation Oil,YES,25,0.13,YES,3.17,43.55,<0.001,<0.001,-,
06/27/2014,307163,PLANT 1 - UNIT 145 - GROUNDWATER REMEDIATION / WELLS,P1 N ? Sumps/Wells/Trenches (clean truck),OILY WATER,PLANT 1 - VAC PAD,YES,VAC PAD,NO,NO,4,168,99%,99.0%,1.,1.69,All Groundwater,NO,629,<0.01,1%,0.78,"5,350.",Remediation Oil,YES,5,0.03,YES,0.63,43.55,<0.001,<0.001,-,
05/22/2014,307168,PLANT 1 - UNIT V41 - VAPOR RECOVERY,PLANT 1 - C17 COMPRESSOR,LUBE OIL,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,3,126,<10%,10.0%,1.,2.5,C17 Lube Oil,NO,48,<0.01,90%,0.86,250.,C17 Lube Oil,NO,369,0.09,YES,0.42,221.68,<0.001,<0.001,<0.001,
05/22/2014,307168,PLANT 1 - UNIT V41 - VAPOR RECOVERY,PLANT 1 - C17 COMPRESSOR,LUBE OIL,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,3,126,<10%,10.0%,1.,2.5,C17 Lube Oil,NO,48,<0.01,90%,0.86,250.,C17 Lube Oil,NO,369,0.09,YES,0.42,221.68,<0.001,<0.001,<0.001,
04/09/2014,307164,PLANT 1 - WASTE OIL DRUMS,PLANT 1 - WASTE OIL DRUMS,OIL,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,2,84,<10%,10.0%,1.,3.13,Slop Oil Tank 20,NO,32,<0.01,90%,0.8,313.,Slop Oil Tank 20,NO,229,0.07,YES,0.26,275.21,<0.001,<0.001,<0.001,
06/11/2014,307166,plant 1 bore pit,bore pit,WASH WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,20,840,99%,99.0%,1.,-0-,Stormwater,NO,"3,145",-0-,1%,0.85,0.03,Stormwater,NO,27,<0.01,YES,3.17,<0.001,<0.001,<0.001,<0.001,
06/11/2014,307166,plant 1 off load dock ,ethanol off loading,OILY STORM WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,25,"1,050",99%,99.0%,1.,-0-,Ethanol,NO,"3,932",-0-,1%,0.79,-0-,Ethanol,NO,31,-0-,YES,3.96,-0.00-,-0.00-,-0.00-,-0.00-,
04/03/2014,307166,plant 2,johnsons reservoir,water,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,130,"5,460",99%,99.0%,1.,-0-,Stormwater,NO,"20,445",-0-,1%,0.85,0.03,Stormwater,NO,176,<0.01,YES,20.62,<0.001,<0.001,<0.001,<0.001,
04/12/2014,307170,PLANT 2,TANK 20,SLUDGE,PLANT 1 - CENTRIFUGE FRAC TANKS,YES,TO,NO,NO,130,"5,460",<10%,10.0%,1.,46.1,Tank 20 Water Draw,NO,"2,065",0.1,90%,0.85,"5,762.5",Tank 20 Water Draw,NO,"15,798",91.04,YES,17.86,"5,101.64",0.09,0.09,-,
05/13/2014,307168,PLANT 2 ,LOWER APIS,OILY WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,300,"12,600",99%,99.0%,1.,-0-,Stormwater,NO,"47,181",-0-,1%,0.85,0.03,Stormwater,NO,405,<0.01,YES,47.59,<0.001,<0.001,<0.001,<0.001,
05/09/2014,307167,PLANT 2 - STORMWATER,PLANT 2 - STORMWATER,STORMWATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,10,420,99%,99.0%,1.,-0-,Stormwater,NO,"1,573",-0-,1%,0.85,0.03,Stormwater,NO,14,<0.01,YES,1.59,<0.001,<0.001,<0.001,<0.001,
05/31/2014,307163,PLANT 2 - UNIT 001 - #2 CRUDE,PLANT 2 - CRUDE DOCKS SUMP AND DOCKS 5 AND 6 CONTAINMENT,OILY WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,10,420,99%,99.0%,1.,-0-,Stormwater,NO,"1,573",-0-,1%,0.85,0.03,Stormwater,NO,14,<0.01,YES,1.59,<0.001,<0.001,<0.001,<0.001,
04/14/2014,307164,PLANT 2 - UNIT 004 - #2 REFORMER/NDS/ARU,PLANT 2 - ATLAS COPCO FUEL CELL,DIESEL,PLANT 2 - TANK 6,YES,Tank 6,NO,NO,15,630,<10%,10.0%,1.,0.02,Diesel,NO,238,<0.01,90%,0.86,2.,Diesel,NO,"1,844",<0.01,YES,2.08,1.77,<0.001,<0.001,-,
05/20/2014,307167,PLANT 2 - UNIT 007 - SULFUR RECOVERY UNIT,PLANT 2 - SRU - STORMWATER,STORMWATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,15,630,99%,99.0%,1.,-0-,Stormwater,NO,"2,359",-0-,1%,0.85,0.03,Stormwater,NO,20,<0.01,YES,2.38,<0.001,<0.001,<0.001,<0.001,
04/01/2014,307167,PLANT 2 - UNIT 070 - WASTE WATER,PLANT 2 - TANK 29 - OIL DRAIN,OILY WATER,PLANT 1 - VAC PAD,NO,VAC PAD,YES,NO,90,"3,780",99%,99.0%,1.,0.34,Tank 29 Aqueous,YES,"14,154",<0.01,1%,1.85,"1,220.",Tank 29 Oil,YES,264,0.32,YES,14.42,22.71,<0.001,-,-,
04/01/2014,307167,PLANT 2 - UNIT 070 - WASTE WATER,PLANT 2 - TANK 29 - OIL DRAIN,OIL,PLANT 2 - INSIDE CRUDE DOCKS BAY 5,NO,Crude Docks,YES,NO,30,"1,260",<10%,10.0%,1.,0.34,Tank 29 Aqueous,YES,477,<0.01,90%,1.85,"1,220.",Tank 29 Oil,YES,"7,935",9.68,YES,8.41,"1,150.90",<0.011,-,-,
04/03/2014,307167,PLANT 2 - UNIT 070 - WASTE WATER,PLANT 2 - TANK 29 - OIL DRAIN,OILY WATER,PLANT 1 - VAC PAD,NO,VAC PAD,YES,NO,142,"5,964",99%,99.0%,1.,0.34,Tank 29 Aqueous,YES,"22,332",<0.01,1%,1.85,"1,220.",Tank 29 Oil,YES,417,0.51,YES,22.75,22.71,<0.001,-,-,
04/03/2014,307167,PLANT 2 - UNIT 070 - WASTE WATER,PLANT 2 - TANK 29 - OIL DRAIN,OIL,PLANT 2 - INSIDE CRUDE DOCKS BAY 5,NO,Crude Docks,YES,NO,18,756,<10%,10.0%,1.,0.34,Tank 29 Aqueous,YES,286,<0.01,90%,1.85,"1,220.",Tank 29 Oil,YES,"4,761",5.81,YES,5.05,"1,150.90",<0.011,-,-,
04/08/2014,307167,PLANT 2 - UNIT 070 - WASTE WATER,PLANT 2 - TANK 29 - OIL DRAIN,OILY WATER,PLANT 1 - VAC PAD,NO,VAC PAD,YES,NO,95,"3,990",99%,99.0%,1.,0.34,Tank 29 Aqueous,YES,"14,941",<0.01,1%,1.85,"1,220.",Tank 29 Oil,YES,279,0.34,YES,15.22,22.71,<0.001,-,-,
04/08/2014,307167,PLANT 2 - UNIT 070 - WASTE WATER,PLANT 2 - TANK 29 - OIL DRAIN,OIL,PLANT 2 - CRUDE DOCKS BAY 5,NO,Crude Docks,YES,NO,15,630,<10%,10.0%,1.,0.34,Tank 29 Aqueous,YES,238,<0.01,90%,1.85,"1,220.",Tank 29 Oil,YES,"3,967",4.84,YES,4.21,"1,150.90",<0.001,-,-,
04/08/2014,307167,PLANT 2 - UNIT 070 - WASTE WATER,PLANT 2 LAPI,OILY WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,15,630,99%,99.0%,1.,-0-,Stormwater,NO,"2,359",-0-,1%,0.85,0.03,Stormwater,NO,20,<0.01,YES,2.38,<0.001,<0.001,<0.001,<0.001,
04/10/2014,307167,PLANT 2 - UNIT 070 - WASTE WATER,PLANT 2 - TANK 29 - OIL DRAIN,OILY WATER,PLANT 1 - VAC PAD,NO,VAC PAD,YES,NO,105,"4,410",99%,99.0%,1.,0.34,Tank 29 Aqueous,YES,"16,513",<0.01,1%,1.85,"1,220.",Tank 29 Oil,YES,309,0.38,YES,16.82,22.71,<0.001,-,-,
04/10/2014,307167,PLANT 2 - UNIT 070 - WASTE WATER,PLANT 2 - TANK 29 - OIL DRAIN,OIL,PLANT 2 -CRUDE DOCKS BAY 5,NO,Crude Docks,YES,NO,15,630,<10%,10.0%,1.,0.34,Tank 29 Aqueous,YES,238,<0.01,90%,1.85,"1,220.",Tank 29 Oil,YES,"3,967",4.84,YES,4.21,"1,150.90",<0.001,-,-,
04/10/2014,307167,PLANT 2 - UNIT 070 - WASTE WATER,PLANT 2 -LAPI,OILY WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,60,"2,520",99%,99.0%,1.,-0-,Stormwater,NO,"9,436",-0-,1%,0.85,0.03,Stormwater,NO,81,<0.01,YES,9.52,<0.001,<0.001,<0.001,<0.001,
04/15/2014,307167,PLANT 2 - UNIT 070 - WASTE WATER,PLANT 2 - TANK 29 - OIL DRAIN,OILY WATER,PLANT 1 - VAC PAD,NO,VAC PAD,YES,NO,170,"7,140",99%,99.0%,1.,0.34,Tank 29 Aqueous,YES,"26,736",<0.01,1%,1.85,"1,220.",Tank 29 Oil,YES,500,0.61,YES,27.24,22.71,<0.001,-,-,
04/15/2014,307167,PLANT 2 - UNIT 070 - WASTE WATER,PLANT 2 - TANK 29 - OIL DRAIN,OIL,PLANT 2 - CRUDE UNLOADING BAY 5,NO,Crude Docks,YES,NO,10,420,<10%,10.0%,1.,0.34,Tank 29 Aqueous,YES,159,<0.01,90%,1.85,"1,220.",Tank 29 Oil,YES,"2,645",3.23,YES,2.8,"1,150.90",<0.001,-,-,
04/15/2014,307167,PLANT 2 - UNIT 070 - WASTE WATER,PLANT 2 - LAPI,OILY WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,20,840,99%,99.0%,1.,-0-,Stormwater,NO,"3,145",-0-,1%,0.85,0.03,Stormwater,NO,27,<0.01,YES,3.17,<0.001,<0.001,<0.001,<0.001,
04/17/2014,307167,PLANT 2 - UNIT 070 - WASTE WATER,PLANT 2 - TANK 29 - OIL DRAIN,OILY WATER,PLANT 1 - VAC PAD,NO,VAC PAD,YES,NO,60,"2,520",99%,99.0%,1.,0.34,Tank 29 Aqueous,YES,"9,436",<0.01,1%,1.85,"1,220.",Tank 29 Oil,YES,176,0.22,YES,9.61,22.71,<0.001,-,-,
04/17/2014,307167,PLANT 2 - UNIT 070 - WASTE WATER,PLANT 2 - TANK 29 - OIL DRAIN,OIL,PLANT 2 - CRUDE DOCKS BAY 5,NO,Crude Docks,YES,NO,10,420,<10%,10.0%,1.,0.34,Tank 29 Aqueous,YES,159,<0.01,90%,1.85,"1,220.",Tank 29 Oil,YES,"2,645",3.23,YES,2.8,"1,150.90",<0.001,-,-,
04/17/2014,307167,PLANT 2 - UNIT 070 - WASTE WATER,PLANT 2 - LAPI,OILY WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,50,"2,100",99%,99.0%,1.,-0-,Stormwater,NO,"7,863",-0-,1%,0.85,0.03,Stormwater,NO,68,<0.01,YES,7.93,<0.001,<0.001,<0.001,<0.001,
05/01/2014,307167,PLANT 2 - UNIT 070 - WASTE WATER,PLANT 2 - TANK 29 - OIL DRAIN,OILY WATER,PLANT 1 - VAC PAD,NO,VAC PAD,YES,NO,50,"2,100",99%,99.0%,1.,0.34,Tank 29 Aqueous,YES,"7,863",<0.01,1%,1.85,"1,220.",Tank 29 Oil,YES,147,0.18,YES,8.01,22.71,<0.001,-,-,
05/01/2014,307167,PLANT 2 - UNIT 070 - WASTE WATER,PLANT 2 - TANK 29 - OIL DRAIN,OIL,PLANT 2 - CRUDE UNLOADING BAY 5,NO,Crude Docks,YES,NO,10,420,<10%,10.0%,1.,0.34,Tank 29 Aqueous,YES,159,<0.01,90%,1.85,"1,220.",Tank 29 Oil,YES,"2,645",3.23,YES,2.8,"1,150.90",<0.001,-,-,
05/06/2014,307164,PLANT 2 - UNIT 070 - WASTE WATER,PLANT 2 - LOWER API,OILY WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,4,168,>90%,99.0%,1.,-0-,Stormwater,NO,629,-0-,1%,0.85,0.03,Stormwater,NO,5,<0.01,YES,0.63,<0.001,<0.001,<0.001,<0.001,
05/08/2014,307167,PLANT 2 - UNIT 070 - WASTE WATER,PLANT 2 -LAPI,OILY WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,90,"3,780",99%,99.0%,1.,-0-,Stormwater,NO,"14,154",-0-,1%,0.85,0.03,Stormwater,NO,122,<0.01,YES,14.28,<0.001,<0.001,<0.001,<0.001,
05/08/2014,307167,PLANT 2 - UNIT 070 - WASTE WATER,PLANT 2 - TANK 29 - OIL DRAIN,OILY WATER,PLANT 1 - VAC PAD,NO,VAC PAD,YES,NO,70,"2,940",99%,99.0%,1.,0.34,Tank 29 Aqueous,YES,"11,009",<0.01,1%,1.85,"1,220.",Tank 29 Oil,YES,206,0.25,YES,11.21,22.71,<0.001,-,-,
05/08/2014,307167,PLANT 2 - UNIT 070 - WASTE WATER,PLANT 2 - TANK 29 - OIL DRAIN,OIL,INSIDE CRUDE DOCK BAY 5,NO,Crude Docks,YES,NO,20,840,<10%,10.0%,1.,0.34,Tank 29 Aqueous,YES,318,<0.01,90%,1.85,"1,220.",Tank 29 Oil,YES,"5,290",6.45,YES,5.61,"1,150.90",<0.011,-,-,
05/14/2014,307167,PLANT 2 - UNIT 070 - WASTE WATER,PLANT 2 - LAPI,OILY WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,10,420,99%,99.0%,1.,-0-,Stormwater,NO,"1,573",-0-,1%,0.85,0.03,Stormwater,NO,14,<0.01,YES,1.59,<0.001,<0.001,<0.001,<0.001,
05/15/2014,307167,PLANT 2 - UNIT 070 - WASTE WATER,PLANT 2 - TANK 29 - OIL DRAIN,OILY WATER,PLANT 1 - VAC PAD,NO,VAC PAD,YES,NO,105,"4,410",99%,99.0%,1.,0.34,Tank 29 Aqueous,YES,"16,513",<0.01,1%,1.85,"1,220.",Tank 29 Oil,YES,309,0.38,YES,16.82,22.71,<0.001,-,-,
05/15/2014,307167,PLANT 2 - UNIT 070 - WASTE WATER,PLANT 2 - TANK 29 - OIL DRAIN,OIL,PLANT 2 - CRUDE UNLOADING DOCKS BAY 5,NO,Crude Docks,YES,NO,15,630,<10%,10.0%,1.,0.34,Tank 29 Aqueous,YES,238,<0.01,90%,1.85,"1,220.",Tank 29 Oil,YES,"3,967",4.84,YES,4.21,"1,150.90",<0.001,-,-,
